vitaminn-	vitam.	Russian
vitaminolog-	vitaminol.	Multiple languages
vitaminov	vitam.	Russian
vitamins	vitam.	German
vitebsk-	vitebsk.	Russian
vitel	vit.	Hungarian
vitenskap	vitensk.	Norwegian
vitězn-	vitěz.	Czech
vítězslava	vítězsl.	Czech
viticol-	vitic.	French
viticultur-	vitic.	English, French
vitivinicol-	vitivinic.	Italian
vitivinicultura	vitivinic.	Spanish
vitorlá-	vitorl.	Hungarian
vitr-	vitr.	French
vitreoretin-	vitreoretin.	English
vitréo-rétin-	vitréo-rétin.	French
vitrifié	vitrif.	French
vitskapsteoretisk	vitskapsteor.	Norwegian
vitterhet	vitterh.	Swedish
vittor-	vittor.	Italian
vivarienkund-	vivarienkd.	German
vivarois	vivar.	French
vivčennâ	vivč.	Ukrainian
viverrid	viver.	English
vivisectie	vivisect.	Dutch
vivisection	vivisect.	French, English
vivrier	vivr.	French
vixilanc-	vixil.	Spanish
Vizant-	Viz.	Russian
vizcaino	vizc.	Spanish
vizcaya	vizc.	Spanish
vízépít-	vízép.	Hungarian
vízépítés	vízép.	Hungarian
vízépítőipar	vízépip.	Hungarian
vízgazdálkodás	vízgazdálk.	Hungarian
vízgépész-	vízgép.	Hungarian
vízhasznosít-	vízhasznos.	Hungarian
vizij-	vizij.	Lithuanian
víziközlekedés	víziközlek.	Hungarian
vízkészlet	vízkészl.	Hungarian
vízkészletgazdálkodás	vízkészlgazdálk.	Hungarian
vízminőség	vízmin.	Hungarian
vízminőséggazdálkodás	vízmingazdálk.	Hungarian
vízminőségszabályozás	vízminszab.	Hungarian
vízrajz	vízr.	Hungarian
vizsgál-	vizsg.	Hungarian
vizsgálat	vizsg.	Hungarian
víztechnológia	víztechnol.	Hungarian
vizuală	viz.	Romanian
-vizuális	-v.	Hungarian
vizuális	viz.	Hungarian
vízügy	vízü.	Hungarian
vízvédel-	vízvéd.	Hungarian
vjenč-	vjenč.	Croatian
vjer-	vjer.	Croatian
vjesnik-	vjesn.	Serbian
vjestnik-	vjestn.	Croatian
vjetar	vjet.	Albanian
vkluč-	vkluč.	Macedonian
vklûč-	vklûč.	Russian
vlaamsch-	vlaam.	Dutch
vlaamse	vlaam.	Dutch
Vlaanderen	Vlaan.	Dutch
Vlaardingen	Vlaard.	Dutch
Vlaardings	Vlaard.	Dutch
vladimirsk-	vladimir.	Russian
vladivostoksk-	vladivost.	Russian
vládn-	vlád.	Czech
vlagtwedder	vlagtwedd.	Dutch
vlak-	vlak.	Czech
vlaming-	vlam.	Dutch
Vlasenick-	Vlasen.	Croatian
vlasništv-	vlasn.	Croatian
vlastivěd-	vlastivěd.	Croatian, Czech
vlastnictví	vlastn.	Czech
vlastnost-	vlastn.	Czech
vleesdistributie	vleesdistrib.	Dutch
vleestechnologie	vleestechnol.	Dutch
vleesverwerk-	vleesverwerk.	Dutch
vleeswarenfabriek	vleeswarenfabr.	Dutch
vleeswarenindustrie	vleeswarenind.	Dutch
vliegtuigencyclopedie	vliegtuigencycl.	Dutch
vliegtuigreparatiebedrijven	vliegtuigreparatiebedr.	Dutch
Vlieland	Vliel.	Dutch
Vliesstoff	Vliesst.	German
Vlissingen	Vlissing.	Dutch
vloerbedekking	vloerbedekk.	Dutch
vloermatteindustrie	vloermatteind.	Dutch
vloženie	vlož.	Russian
vluchteling-	vluchtel.	Dutch
vlugblad	vlugbl.	Dutch
vlugschrift-	vlugschr.	Dutch
vnatreš-	vnatr.	Macedonian
vnedrenie	vnedr.	Russian
vnešn-	vneš.	Russian
vneuročn-	vneuroč.	Russian
vnitřn-	vnitř.	Czech
vnitřopoliticky	vnitřopolit.	Czech
vʺnšen	vʺn.	Bulgarian
vnutrenn-	vnutr.	Russian
vnutrireaktor-	vnutrireakt.	Russian
vocabulaire	vocab.	French
vocabular-	vocab.	English
vocacion-	vocac.	Spanish
voćarstvo	voćar.	Croatian
vocation-	vocat.	French, English
vodân-	vod.	Russian
vodárenské	vodáren.	Slovak
vodn-	vodn.	Russian
vodnohimi-	vodnohim.	Russian
vodočn-	vodočn.	Russian
vodohospodar-	vodohospod.	Czech
vodohozâjstv-	vodohoz.	Russian
vodohraniliŝ-	vodohran.	Russian
vodoobmen	vodoobm.	Russian
vodoohran-	vodoohr.	Russian
vodopodgotov-	vodopod.	Russian
vodoprivreda	vodoprivr.	Croatian
vodosnabžen-	vodosnabž.	Russian
vodostopanski	vodostop.	Serbian
vodougolʹn-	vodougolʹn.	Russian
-vodstvo	-vod.	Russian
voedingsmiddel	voedingsm.	Dutch
voedingsonderzoek-	voedingsonderz.	Dutch
voedingsoplossing-	voedingsoploss.	Dutch
voedingsorganisat-	voedingsorgan.	Dutch
voedingsprodukt-	voedingsprod.	Dutch
voedingsvereniging	voedingsver.	Dutch
voedselvraagstuk-	voedselvraagst.	Dutch
voedselwetenskap-	voedselwet.	Afrikaans
voenn-	voen.	Russian
Voerendaal	Voerend.	Dutch
voertui-	voert.	Afrikaans
voetbal	voetb.	Dutch
vogelbescherming	vogelbescherm.	Dutch
Vogelenzang	Vogelenz.	Dutch
Vogelkund-	Vogelkd.	German
vogelkundlich	vogelkdl.	German
vogtigheid	vogtigh.	Afrikaans
Vogtländ-	Vogtländ.	German
voiaj-	voiaj.	Romanian
voilier	voil.	French
voimatekniik	voimatek.	Finnish
voimayhtiö	voimay.	Finnish
voisinage	voisin.	French
voiteluainelaborator-	voiteluainelab.	Finnish
voiturier	voitur.	French
voivod-	voiv.	Romanian
vojašk-	vojaš.	Slovenian
vojen-	vojen.	Czech
vojenskozdravotn-	vojenskozdrav.	Czech
vojn-	vojn.	Serbian
vojnoe̊konom-	vojnoe̊kon.	Croatian
vojnoistor-	vojnoistor.	Croatian
vojnomedicin-	vojnomed.	Croatian
vojnonaučn-	vojnonauč.	Croatian
vojnosanitet-	vojnosanit.	Czech
vojnotehni-	vojnoteh.	Croatian
vojnozgodov-	vojnozgod.	Slovenian
vojsk-	vojs.	Croatian
vojvod-	vojv.	Croatian
vokiečiu̢	vokieč.	Lithuanian
Vokietija	Vokiet.	Lithuanian
voksenopplæring	voksenopplær.	Norwegian
voksenpedagogisk	voksenpedagog.	Norwegian
volcanic	volcan.	English
volcanolog-	volcanol.	French, English
voleibol	voleib.	Catalan
volejbal	volejb.	Czech
voleybol	voleyb.	Turkish
volgar-	volg.	Italian
volgograd-	volgogr.	Russian
volitve	volit.	Slovenian
volkenkunde	volkenkd.	Dutch
volkenrecht	volkenr.	Dutch
Völkerbeschreibung	Völkerbeschreib.	German
Völkerkunde	Völkerkd.	German
völkerkundlich-	völkerkdl.	German
Völkerpsychologie	Völkerpsychol.	German
Völkerrecht	Völkerr.	German
völkerrechtlich-	völkerrechtl.	German
Völkerverständigung	Völkerverständ.	German
Völkerwanderung	Völkerwander.	German
volksalmanak	volksalm.	Dutch
Volksbildung	Volksbild.	German
Volksblatt	Volksbl.	German
volksboek-	volksb.	Dutch
Volksbuch	Volksb.	German
volkscultuur	volkscult.	Dutch
volksdansgroep-	volksdansgr.	Dutch
Volksdemokratie	Volksdemokr.	German
Volksdichtung	Volksdicht.	German
Volkseinkommen	Volkseinkomm.	German
Volksernâhrung	Volksernâhr.	German
Volksforschung	Volksforsch.	German
Volksgesundheit	Volksgesundh.	German
volksgezondheid-	volksgezond.	Dutch
Volksgruppe	Volksgr.	German
Volksheimstättenwerk	Volksheimstättenw.	German
Volkshochschule	Volkshochsch.	German
volkshogeschool	volkshogesch.	Dutch
volkshuisvesting	volkshuisv.	Dutch
Volkskalender	Volkskal.	German
Volkskultur	Volkskult.	German
Volkskunde	Volkskd.	German
volkskundig	volkskd.	Dutch
volkskundlich-	volkskdl.	German
Volksmarine	Volksmar.	German
volksrepubliek	volksrepub.	Dutch
Volksrepublik	Volksrepub.	Dutch
Volksschule	Volkssch.	German
volksvoeding-	volksvoed.	Dutch
Volkswagenwerk	Volkswagenw.	German
Volkswirtschaft	Volkswirtsch.	German
Volkszählung	Volkszähl.	German
Volkszeitung-	Volksztg.	German
Vollendung	Vollend.	German
volleyball	volleyb.	French, English
volljährig	volljähr.	German
Vollredaktion	Vollred.	German
Vollsitzung	Vollsitz.	German
vollständig-	vollst.	German
volmaking	volmak.	Dutch
voloč-	voloč.	Russian
vologodsk-	vologod.	Russian
volokno	volok.	Russian
volont-	volont.	French
voltage	volt.	English, French
voltaic	volta.	Catalan
voltaïque	volta.	French
voltig-	voltig.	French
volum-	vol.	Multiple languages
Volumenersatzmittel-	Volumenersatzm.	German
volunt-	volunt.	Multiple languages
Volusia	Volus.	English
volwassene	volwass.	Dutch
volžsk-	volž.	Russian
-vonal	-v.	Hungarian
vonatkoz-	von.	Hungarian
voorbereidend	voorbereid.	Dutch
voorbereiding	voorbereid.	Dutch
voorbericht	voorber.	Dutch
Voorburg	Voorbg.	Dutch
voordracht-	voordr.	Dutch
voorgelegd	voorgel.	Dutch
voorheen	voorh.	Dutch
voorjaarsbloei-	voorjaarsbloei.	Dutch
võõrkeel-	võõrkeel.	Estonian
voorleesboek	voorleesb.	Dutch
voorlichting	voorlicht.	Dutch
voorligting	voorligt.	Afrikaans
voorlopig	voorlop.	Dutch
voorlopige	voorlop.	Dutch
Voorne-Putten	Voorne-Putt.	Dutch
voorstellen	voorstel.	Dutch
voorstudie	voorstud.	Dutch
voortbreng-	voortbr.	Dutch
voortgangsrapportage	voortgangsrapp.	Dutch
voortgezet	voortg.	Dutch
voortschrijden-	voortschrijd.	Dutch
vooruitz-	vooruitz.	Dutch
vooruž-	vooruž.	Russian
voorwaardelijk	voorwaardel.	Dutch
voorzieningen	voorzien.	Dutch
voorzitter	voorzitt.	Dutch
vopros-	vopr.	Russian
Voranmeldung	Voranmeld.	German
Vorarbeit	Vorarb.	German
Vorarlberg	Vorarlb.	German
Vorausberechnung	Vorausberechn.	German
Vorausinformation	Vorausinf.	German
Vorbehandlung-	Vorbehandl.	German
Vorbemerkung	Vorbemerk.	German
Vorbereitung	Vorbereit.	German
vorbeugen	vorbeug.	German
Vorbildung	Vorbild.	German
Vorderasiat-	Vorderasiat.	German
Vorderer	Vord.	German
Vorgeschichte	Vorgesch.	German
vorgeschichtlich	vorgesch.	German
vorhaben	vorh.	German
Vorlage	Vorl.	German
vorläufig-	vorläuf.	German
Vorlesung	Vorles.	German
vormals	vorm.	German
vormingscentrum	vormingscent.	Dutch
vormingswerk	vormingsw.	Dutch
Vormundschaft	Vormundsch.	German
vornehmlich	vornehml.	German
vornemlich	vorneml.	German
voronegien-	voroneg.	French
voronežsk-	voronež.	Russian
vorošilovgradsk-	vorošilovgr.	Russian
vorošilovsk-	vorošilov.	Russian
vorpommersch-	vorpommer.	German
Vorratspflege	Vorratspfl.	German
Vorschlagswesen	Vorschlagswes.	German
Vorschrift-	Vorschr.	German
Vorschule	Vorsch.	German
vorsitz-	vorsitz.	German
Vorsorgeeinricht-	Vorsorgeeinricht.	German
Vorsorgemedizin-	Vorsorgemed.	German
Vorstadium	Vorstad.	German
vorstenland-	vorstenl.	German
Vorträg	Vortr.	German
vöruflokk-	vöruflokk.	Icelandic
Vorurteil	Vorurtl.	German
Vorurtheil-	Vorurthl.	German
vorwärtsstreb-	vorwärtsstreb.	German
vʺorʺž-	vʺorʺž.	Bulgarian
Vorzeit	Vorz.	German
vosgien	vosg.	French
voskresnyj	voskres.	Russian
vospalen-	vospal.	Russian
vospitač-	vosp.	Croatian
vospitanie	vosp.	Russian
vospitatelʹnyj	vospit.	Russian
vosproizvodstv-	vosproizvod.	Russian
vossisch-	voss.	German
vossoedinen-	vossoedin.	Russian
vosstanov-	vosstanov.	Russian
vosstanovitelʹn-	vosstanov.	Russian
vostočn-	vost.	Russian
vostok	vost.	Russian
vouwstoff-	vouwst.	Dutch
vouwwagen	vouwwag.	Dutch
voyag-	voyag.	French
vozdejstvi-	vozdejstv.	Russian
vozdelyv-	vozdel.	Russian
voždovačk-	vožd.	Serbian
vozdušn-	vozdušn.	Russian
vozilo	voz.	Croatian
voznesensk-	voznesensk.	Russian
Vozobnovl-	Vozobnov.	Russian
vozrastn-	vozrastn.	Russian
vozroždenie	vozrožd.	Russian
vprašanje	vpraš.	Slovenian
vʺpros-	vʺpr.	Bulgarian
vraagstuk	vraagst.	Dutch
vračebn-	vrač.	Russian
vranc-	vranc.	Romanian
vranjsk-	vranj.	Serbian
vraŝenie	vraŝ.	Russian
Vratislav-	Vrat.	Polish
Vraždin	Vražd.	Croatian
vrbnički	vrbnič.	Croatian
Vrbovec	Vrb.	Croatian
vredeseiland-	vredeseil.	Dutch
vredesvraagstuk-	vredesvraagst.	Dutch
vreditel-	vred.	Russian
vrednyj	vred.	Russian
vreemdeling	vreemd.	Dutch
vrelci	vrel.	Slovenian
vremen-	vrem.	Croatian
vremennik	vrem.	Russian
vrhovn-	vrh.	Serbian
vriendenblad	vriendenbl.	Dutch
vriendschap	vriendsch.	Dutch
vrijednosni-	vrijed.	Croatian
vrijetijdsbesteding	vrijetijdsbested.	Dutch
vrijetijdssector	vrijetijdsect.	Dutch
vrijheid	vrijh.	Dutch
vrijstelling	vrijstell.	Dutch
vrijwillig	vrijw.	Dutch
vrijzinnig	vrijz.	Dutch
vrîncean-	vrînc.	Romanian
vrličko	vrlič.	Croatian
vrnjačk-	vrnjač.	Serbian
vroegchristelijk	vroegchrist.	Dutch
vrouwenarbeid	vrouwenarb.	Dutch
vrouwenbeweging	vrouwenbew.	Dutch
vrouwenhuisvestingsoverleg	vrouwenhuisvestingsoverl.	Dutch
vrouwenhulpverlening	vrouwenhulpverl.	Dutch
vrouwenkrant	vrouwenkr.	Dutch
vrouwenraad	vrouwenr.	Dutch
vrouwenstud-	vrouwenstud.	Dutch
vrouwenvereniging	vrouwenver.	Dutch
vrozen-	vroz.	Czech
vršačk-	vršač.	Croatian
vrtić-	vrt.	Croatian
vrucht-	vrucht.	Dutch
vsebʺlgar-	vsebʺlg.	Bulgarian
vsemirn-	vsemirn.	Russian
všeobec-	všeob.	Czech
vsepogod-	vsepogod.	Russian
vsepolʹsk-	vsepol.	Russian
vserossijsk-	vseross.	Russian
vsesoûzn-	vses.	Russian
vseukrayinsʹk-	vseukr.	Ukrainian
vspomogat-	vspomog.	Russian
vtoričnyj	vtor.	Russian
vtoroj	vtor.	Russian
vʺtrešen	vʺtr.	Bulgarian
vʺtrešnopartij-	vʺtrešnopartij.	Bulgarian
vuchon-	vuch.	Belarussian
Vukomeri-	Vukomer.	Croatian
vukovarsk-	vukovar.	Serbian
vulcanism-	vulcan.	Multiple languages
vulcanolog-	vulcanol.	Italian
vulgarisat-	vulg.	French
vulgarizac	vulg.	Spanish
Vulkaninstitut-	Vulkaninst.	German, Russian
Vulkanisation	Vulkanis.	German
Vulkaniseur	Vulkanis.	German
vulkanogen-	vulkanog.	Russian
vulkanolog-	vulkanol.	German, Russian
-vuosi	-v.	Finnish
vuosijulkais-	vuosijulk.	Finnish
vuosikatsau-	vuosikats.	Finnish
vuosikertomus	vuosikert.	Finnish
vuosikirja	vuosik.	Finnish
vuosiluettelo	vuosiluett.	Finnish
vuosiseminaar-	vuosisemin.	Finnish
vuositilasto-	vuositil.	Finnish
vurder-	vurder.	Danish
vuxenpedagogik	vuxenpedagog.	Swedish
vuxenundervisning	vuxenundervis.	Swedish
vuxenutbildning	vuxenutbild.	Swedish
vybavení	vybav.	Czech
výběr-	výb.	Czech
výbor-	výb.	Czech
vyborgsk-	vyborg.	Russian
vybran-	vybr.	Czech
vybros-	vybros.	Russian
východní	východ.	Czech
východočeský	východočes.	Czech
východoslovensk-	východoslov.	Czech
výchov-	vých.	Czech
vyčislitel-	vyčisl.	Russian
vydan-	vyd.	Czech
vydavat-	vydav.	Czech
výdavky	výdav.	Slovak
vyfjaarlik-	vyfjaarl.	Afrikaans
vyhlás-	vyhlás.	Czech
výhledová	výhled.	Czech
vyisnik	vyisn.	Ukrainian
výkladový	výklad.	Slovak
výkon-	výkon.	Czech
vynález-	vynález.	Czech
vyplavk-	vyplavk.	Russian
výpočetn-	výpočet.	Czech
výpočtov-	výpočt.	Slovak
vypoln-	vypoln.	Russian
vypracov-	vyprac.	Czech
vypuŝ-	vyp.	Russian
vypusk-	vyp.	Russian
vyrabot-	vyrabot.	Russian
vyriausybės	vyriaus.	Lithuanian
vyrkes-	vyrkes.	Swedish
výrob-	výrob.	Czech
výroč-	výr.	Czech, Slovak
vyšedšej	vyš.	Russian
vyskum-	vysk.	Slovenian
výsled-	výsled.	Czech
vysoč-	vysoč.	Czech
vysok-	vysok.	Slovak, Russian
vysokoantifrikcion-	vysokoantifrikc.	Russian
vysokočastotn-	vysokočast.	Russian
vysokočist-	vysokočist.	Russian
vysokogorn-	vysokogorn.	Russian
vysokokačestv-	vysokokač.	Russian
vysokomolekul-	vysokomol.	Russian
vysokoobvodn-	vysokoobvodn.	Russian
vysokoogneuporn-	vysokoogneuporn.	Russian
vysokopolimer-	vysokopolim.	Russian
vysokopročn-	vysokopročn.	Russian
vysokoprodukt-	vysokoprod.	Slovak
vysokoproizvod-	vysokoproizvod.	Russian
vysokoškol-	vysokošk.	Czech
vysokotemperat-	vysokotemp.	Russian
vysokotočn-	vysokotočn.	Russian
vysš-	vysš.	Russian
výstav-	výst.	Czech
výstavba	výstav.	Czech
vystavka	vyst.	Latvian
vystym-	vystym.	Lithuanian
vytápění	vytáp.	Czech
výtvarn-	výtv.	Czech
vyučováni	vyuč.	Czech
využit-	využ.	Czech
vyvetrivanie	vyvetr.	Russian
vývoj-	vývoj.	Czech
vývojka	vývoj.	Czech
vývojový	vývoj.	Czech
vyvuchenʹn-	vyvuch.	Belarussian
vyživ-	vyživ.	Czech
výzkum-	výzk.	Czech
význačn-	význ.	Czech
vzaimodejstvie	vzaimodej.	Russian
vzaimosvâz-	vzaimosvâz.	Russian
vzájemnost	vzájem.	Czech
vzájomnostʹ	vzájom.	Slovak
vzděl-	vzděl.	Czech
vzdelávania	vzdel.	Slovak
vzduchotechni-	vzduchotech.	Czech
vʺzduš-	vʺzduš.	Bulgarian
vʺzmožnost	vʺzmož.	Bulgarian
vzorové	vzor.	Slovak
vʺzpitanie	vʺzpit.	Bulgarian
vzpomínk-	vzpom.	Czech
vʺzražd-	vʺzražd.	Bulgarian
vzryvozaŝi-	vzryvozaŝ.	Russian
vʺzstanovâvane	vʺzstan.	Bulgarian
vztahy	vzt.	Czech
Waakirchen	Waakirch.	German
waarnemer	waarn.	Dutch
waarneming	waarn.	Dutch
Wachenheim-	Wachenh.	German
wachsen	wachs.	German
Wachstumsregulat-	Wachstumsregul.	German
Wächtersbach	Wächtersb.	German
wachtgeldfonds-	wachtgeldfond.	Dutch
Wadgassen-	Wadgass.	German
Waerland	Waerl.	German
wage-earner	wage-earn.	English
Wageningen	Wagening.	Dutch
Wahlergebnis	Wahlergeb.	German
Wahlkreis	Wahlkr.	German
Wahlperiode	Wahlper.	German
Wahnbachtalsperrenverband-	Wahnbachtalsperrenverb.	German
Wahrheit	Wahrh.	German
Wahrnehmung	Wahrnem.	German
Währung	Währ.	German
Waiblingen	Waibling.	German
wait-	wait.	English
waiv-	waiv.	English
wakefield	wakef.	English
Walbergerg-	Walberb.	German
wałbrzy-	wałb.	Polish
walcz-	walcz.	Polish
Wäld-	Wäld.	German
Waldarbeit	Waldarb.	German
waldduengung-	walddueng.	German
Waldenbuch	Waldenb.	German
Waldenburg	Waldenbg.	German
Waldens-	Waldens.	English
Waldfelden	Waldf.	German
Waldkirchen	Waldkirch.	German
Waldökosystem	Waldökosyst.	German
Waldorfkindergarten	Waldorfkindergart.	German
Waldorfschule	Waldorfsch.	German
Waldschadensforschung	Waldschadensforsch.	German
Waldschadensinventur	Waldschadensinvent.	German
Waldwirtschaft	Waldwirtsch.	German
Waldzustandsbericht	Waldzustandsber.	German
walker	walk.	English
walking	walk.	English
walkway	walkw.	English
wallchart	wallch.	English
wallcovering	wallcover.	English
wallpaper	wallpap.	English
Wallstreet	Wallstr.	English
Waltham	Walth.	English
Walton	Walt.	English
waltung-	walt.	German
Walzen	Walz.	German
Wälzlagertechnik	Wälzlagertech.	German
Walzwerk	Walzw.	German
wandelende	wandel.	Dutch
wandelsportblad	wandelsportbl.	Dutch
wander-	wander.	English
Wanderung	Wander.	German
Wandlung-	Wandl.	German
Wangen-	Wangen.	German
wanita	wan.	Malay
wapenboek	wapenb.	Afrikaans
wapenhandel	wapenhand.	Dutch
Wappenbücher	Wappenbüch.	German
Wappenkunde	Wappenkd.	German
Warasd-	Warasd.	German
warbird	warb.	English
Warburg-	Warbg.	German
warden	ward.	English
warehouse	wareh.	English
warehousing	warehous.	English
Warendorf	Warend.	German
Warengenossenschaft	Warengenoss.	German
Warengruppe	Warengr.	German
warenkund-	warenkd.	German
Warenprüfung	Warenprüf.	German
Warensortiment	Warensortim.	German
Warenübersicht	Warenübers.	German
Warenverkehr	Warenverk.	German
Warenverzeichnis	Warenverz.	German
Warenzeichen	Warenzeich.	German
warfare-	warf.	English
wargame	warg.	English
warisan	waris.	Malay
Wärmebehandlung-	Wärmebehandl.	German
Wärmekraftwerk	Wärmekraftw.	German
wärmepumpenstatusbericht	wärmepumpenstatusber.	German
Wärmepumpentechnik	Wärmepumpentech.	German
Wärmerückgewinnung	Wärmerückgewinn.	German
Wärmetechni-	Wärmetech.	German
Wärmewirtschaft-	Wärmewirtsch.	German
warmi-	warm.	Polish
Warminster	Warminst.	English
warmtetechni-	warmtetech.	Dutch
warn-	warn.	English
Warsaw	Wars.	Polish
warship-	warsh.	English
warszawsk-	warsz.	Polish
warsztatowy	warszt.	Polish
warta-	war.	Indonesian
Wartenberg	Wartenb.	German
Wartezimmer	Wartezimm.	German
Wartung	Wart.	German
Warwickshire	Warwicks.	English
warzywniczy	warz.	Polish
wasaensis	wasa.	Latin
Wäscher	Wäsch.	German
Wäscherei	Wäsch.	German
Waschmittel	Waschm.	German
Washington	Wash.	English
wasindustrie	wasind.	Dutch
wassalon	wassal.	Dutch
Wasseraufbereitung-	Wasseraufbereit.	German
Wasserbehandlung	Wasserbehandl.	German
Wasserbeschaffenheit	Wasserbeschaffenh.	German
Wasserbewirtschaftung	Wasserbewirtsch.	German
Wasserchemi-	Wasserchem.	German
Wasserfachmann	Wasserfachm.	German
Wasserforschung	Wasserforsch.	German
wassergefährd-	wassergefährd.	German
Wassergütewirtschaft	Wassergütewirtsch.	German
Wasserhygien-	Wasserhyg.	German
wasserij	wasser.	Dutch
Wasserinhaltsstoffe-	Wasserinhaltsst.	German
Wasserinstallation	Wasserinstall.	German
Wasserkraft-	Wasserkr.	German
Wassermengenwirtschaft	Wassermengenwirtsch.	German
Wasserrecht	Wasserr.	German
Wasserressource	Wasserressour.	German
Wasserstatistik	Wasserstat.	German
Wasserstoff	Wasserst.	German
Wasserstrasse	Wasserstr.	German
Wassertechni-	Wassertech.	German
Wassertechnologie	Wassertechnol.	German
Wassertemperatur	Wassertemp.	German
Wassertransport	Wassertransp.	German
Wasserversorgung	Wasserversorg.	German
Wasserverwendung	Wasserverwend.	German
Wasserwesen	Wasserwes.	German
wasserwiederverwendung-	wasserwiederverwend.	German
Wasserwirtschaft	Wasserwirtsch.	German
Wasserzeichen	Wasserzeich.	German
watch-	watch.	English
watchbird	watchb.	English
waterbouw	waterb.	Dutch
waterbouwkunde	waterbouwkd.	Dutch
waterdistributie	waterdistrib.	Dutch
Waterford	Waterf.	English
waterfront	waterfr.	English
waterhuishouding	waterhuish.	Dutch
Watering-	Watering.	Dutch
waterjetting	waterjett.	Dutch
waterkwaliteit	waterkwal.	Dutch
Waterland	Waterl.	Dutch
waterleiding	waterleid.	Dutch
wateronderzoek	wateronderz.	Dutch
waterproblem-	waterprobl.	Dutch
waterschap	watersch.	Dutch
watersportaccomodatie	watersportaccomod.	Dutch
waterstaatsgeschiedenis	waterstaatsgeschied.	Dutch
Waterstaatswerk	Waterstaatsw.	Dutch
waterstand-	waterstand.	Dutch
watertemperatur-	watertemp.	Dutch
watertoerisme	watertoer.	Dutch
watervoorziening	watervoorzien.	Dutch
waterway-	waterw.	English
wavefunction-	wavefunct.	English
wavelength	wavel.	English
wawel-	wawel.	Polish
-way	-w.	English
ważniejszy	ważn.	Polish
wczesnośredniowieczn-	wczesnośredniow.	Polish
wdrożeni-	wdroż.	Polish
weanling	weanl.	English
weaponry	weapon.	English
weather-	weather.	English
weav-	weav.	English
wedd-	wedd.	English
we̢dkarsk-	we̢dkar.	Polish
we̢dlin-	we̢dl.	Polish
weekbericht	weekber.	Dutch
weekblad	weekbl.	English
weekbulletin	weekbull.	Dutch
weekeditie	weeked.	Dutch
weekend-	weekend.	English
weekkrant	weekkr.	Dutch
weekly	wkly.	English
weekoverzicht	weekoverz.	Dutch
weerkantoor	weerkant.	Afrikaans
weersgesteldheid	weergesteldh.	Dutch
wegbebakening	wegbebaken.	Dutch
wegbouwkund-	wegbouwkd.	Dutch
wegenbouw	wegenb.	Dutch
wegenbouwkundig-	wegenbouwkd.	Dutch
wegencongres-	wegencongr.	Dutch
we̢glowy	we̢gl.	Polish
wegtransportmiddel	wegtransportmidd.	Dutch
wegverharding	wegverhard.	Dutch
wegverkeer	wegverk.	Dutch
wegverlichting	wegverlicht.	Dutch
wegvervoerverwant-	wegvervoerverw.	Dutch
Wegweiser	Wegweis.	German
wegwijzer	wegwijz.	Dutch
Wehrausbildung	Wehrausbild.	German
Wehrbeauftragt	Wehrbeauftr.	German
Wehrdienst	Wehrd.	German
Wehrgeophysik	Wehrgeophys.	German
Wehrheim	Wehrh.	German
Wehrmedizin-	Wehrmed.	German
Wehrpharmazie	Wehrpharm.	German
wehrpolitisch	wehrpolit.	German
Wehrpsychiatr-	Wehrpsychiatr.	German
wehrpsychologisch	wehrpsychol.	German
Wehrrecht	Wehrr.	German
Wehrtechni-	Wehrtech.	German
Wehrwissenschaftlich	Wehrwiss.	German
Weichtierkunde	Weichtierkd.	German
weidebouw	weideb.	Dutch
weigering	weiger.	Dutch
weighing	weigh.	English
weight-	weight.	English
weightlift-	weightlift.	English
Weihenstephan	Weihensteph.	German
Weihnachten	Weihnacht.	German
Weihnachtsblatt	Weihnachtsbl.	German
Weikersheim	Weikersh.	German
Weilheim-	Weilh.	German
Weimar-	Weimar.	German
Weinbauinstitut	Weinbauinst.	German
Weinbaukataster	Weinbaukatast.	German
weinbaulich	weinbaul.	German
Weinberg	Weinb.	German
Weinblatt	Weinbl.	German
Weinerzeugung	Weinerzeug.	German
Weingarten	Weingart.	German
Weinhandel	Weinhand.	German
Weinheim	Weinh.	German
Weinküfer	Weinküf.	German
Weinkultur	Weinkult.	German
Weinlandschaft	Weinlandsch.	German
Weinrecht	Weinr.	German
Weinsberg	Weinsb.	German
Weinstadt	Weinst.	German
Weinstrasse	Weinstr.	German
Weinwirtschaft	Weinwirtsch.	German
Weinzeitung	Weinztg.	German
-weise	-w.	German
Weisheit	Weish.	German
Weissbuch	Weissb.	German
Weissenburg	Weissenbg.	German
Weissenstadt	Weissenst.	German
Weisskirchen	Weisskirch.	German
Weissrussisch-	Weissruss.	German
Weissrussland	Weissrussl.	German
weissrutheni-	weissruthen.	German
weiter	weit.	German
wekelijkse	wekel.	Dutch
welder	weld.	English
welding	weld.	English
welfare	welf.	English
Wellenausbreitung	Wellenausbreit.	German
Wellingborough	Wellingb.	English
Wellington	Wellingt.	English
Welschbillig-	Welschbillig.	German
Welsynsorganis-	Welsynsorg.	Dutch
Weltanschauung	Weltanschau.	German
Weltforstwirtschaft-	Weltforstwirtsch.	German
Weltgeschichte	Weltgesch.	German
Weltgespräch	Weltgespr.	German
Welthandel	Welthand.	German
Weltkommunismus	Weltkommunism.	German
Weltkonflikt-	Weltkonfl.	German
Weltkongress-	Weltkongr.	German
Weltkraftkonferenz-	Weltkraftkonf.	German
